label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
draw,0.630062103,0.816966891,-2.00E-05,0.611791015,0.80797261,-0.008896344,0.59742111,0.78394872,-0.01534105,0.595363557,0.756505668,-0.021101827,0.60438019,0.740102887,-0.02708805,0.605453968,0.7405563,-0.003213748,0.594245613,0.682355285,-0.017627129,0.599851608,0.706157207,-0.0089965,0.590015888,0.662915409,-0.025361037,0.616460621,0.736307263,-0.006344107,0.609232545,0.702555537,-0.033118024,0.613573313,0.696156025,-0.020871615,0.608262181,0.720367789,-0.039458081,0.627708852,0.738421082,-0.01065845,0.620792449,0.710168958,-0.035428911,0.626013458,0.699915528,-0.023983357,0.619239151,0.731101632,-0.040753379,0.639922976,0.74523133,-0.015720425,0.633739531,0.717852056,-0.03947958,0.639807701,0.715948999,-0.030455703,0.630082428,0.733081698,-0.044605844
draw,0.636567593,0.833393276,-2.61E-05,0.612285733,0.814761162,-0.009657103,0.595845222,0.786985695,-0.01861397,0.594047487,0.757183909,-0.028352251,0.605024934,0.742623866,-0.036902349,0.603166223,0.728759944,-0.000191574,0.589164078,0.644295812,-0.011243731,0.593842924,0.675903857,-0.005743499,0.58760047,0.616332769,-0.0160373,0.616247058,0.727912605,-0.004719447,0.607254207,0.70898515,-0.037443142,0.609840333,0.683297515,-0.024342442,0.608754277,0.733098626,-0.041406572,0.628555834,0.731199324,-0.010533204,0.619476616,0.713819206,-0.03553604,0.624091148,0.690399945,-0.025483949,0.619603455,0.737212718,-0.036881525,0.642010152,0.739451587,-0.017948076,0.634441733,0.716207027,-0.037228055,0.640365839,0.708417475,-0.02961722,0.631498992,0.730904698,-0.040664181
draw,0.641907632,0.833972692,-2.87E-05,0.618272305,0.815921903,-0.008717854,0.602072299,0.787648797,-0.019593265,0.601256549,0.757205606,-0.031977978,0.612816334,0.743734241,-0.042818837,0.609142423,0.728417695,0.001352418,0.595277607,0.642804742,-0.007305513,0.599978328,0.67423445,-0.002795874,0.594137073,0.615237236,-0.01093294,0.621679127,0.727099955,-0.00384188,0.611125529,0.713198185,-0.032696009,0.613713026,0.684698105,-0.021906745,0.613635004,0.737518609,-0.034746252,0.634088933,0.729724348,-0.010396322,0.623602867,0.716963649,-0.031156575,0.627998352,0.689889908,-0.023721902,0.625023544,0.740365624,-0.030875465,0.648106337,0.737285912,-0.018489124,0.638566673,0.715839207,-0.033062883,0.644589663,0.703442276,-0.027811166,0.63697505,0.733006477,-0.034896672
draw,0.642945051,0.829500318,-1.69E-05,0.62343663,0.819983006,-0.010292953,0.607553899,0.792482734,-0.015156052,0.603956342,0.762061656,-0.019718412,0.613155246,0.743155956,-0.025767434,0.616182745,0.750807047,0.002000031,0.606867552,0.695436478,-0.010094265,0.610251606,0.71889174,-0.002435072,0.606052697,0.677645266,-0.016897865,0.627778351,0.745006263,-0.000116562,0.622915387,0.7089113,-0.025028611,0.625468671,0.7064026,-0.011449384,0.623633385,0.726116657,-0.032217912,0.638855934,0.744930208,-0.003718337,0.633657157,0.713171005,-0.027452076,0.637422919,0.706340432,-0.014989387,0.633449197,0.735122621,-0.033436548,0.650450826,0.749618769,-0.008864586,0.64605552,0.717903078,-0.031470276,0.65122503,0.719561398,-0.021607619,0.643038929,0.732227981,-0.03680215
draw,0.64548856,0.838406622,-2.98E-05,0.62190938,0.819685757,-0.007700043,0.605228543,0.789808691,-0.016723776,0.602819145,0.758076191,-0.027028278,0.613951266,0.744177878,-0.036046181,0.612488389,0.733287632,0.002553763,0.59798038,0.646119475,-0.003708354,0.602678895,0.677977324,-0.000459297,0.59645617,0.617674232,-0.00695266,0.625090122,0.731218755,-0.002669881,0.615644932,0.712442458,-0.030389776,0.617729843,0.68577975,-0.019373907,0.618059933,0.738491416,-0.033548526,0.637547493,0.732980013,-0.008999026,0.627465189,0.71632576,-0.030117778,0.631609261,0.690927148,-0.021834327,0.628804564,0.741856873,-0.0310537,0.651618242,0.739462554,-0.01654193,0.642286241,0.715217471,-0.031668004,0.648108065,0.704795063,-0.025873186,0.640573144,0.733029425,-0.033764739
draw,0.651696503,0.837923288,-1.66E-05,0.627110362,0.818382263,-0.007700607,0.611018777,0.789309084,-0.015463338,0.611159146,0.758565664,-0.023984402,0.622757971,0.74554044,-0.031286236,0.616888404,0.731988668,0.004576667,0.602877975,0.646361291,-0.002394605,0.607340693,0.678398788,0.001517621,0.601636529,0.618087351,-0.006574691,0.630029917,0.729341388,1.07E-05,0.622411132,0.712348282,-0.025759349,0.623749793,0.68528825,-0.014583535,0.624688208,0.737882793,-0.029165598,0.642870307,0.731432915,-0.005749966,0.634572566,0.718147218,-0.024320075,0.637949705,0.691385388,-0.016148174,0.635899246,0.743482709,-0.025579577,0.657492578,0.739260256,-0.01302438,0.649699152,0.720763087,-0.02791083,0.654663265,0.707169533,-0.022044621,0.648367703,0.739452362,-0.030400282
draw,0.646084487,0.810915828,-1.65E-05,0.628995538,0.807914019,-0.021270422,0.61681515,0.790435314,-0.03636197,0.616631687,0.767773509,-0.048426479,0.622732043,0.750467062,-0.060047459,0.620771945,0.742162883,-0.026541945,0.609886706,0.681468666,-0.054707505,0.614504695,0.708004057,-0.040196765,0.606870353,0.659788609,-0.066846035,0.632962584,0.73633641,-0.025884995,0.629445493,0.706324518,-0.061006989,0.630669653,0.698419631,-0.046841387,0.629381955,0.723301947,-0.069954045,0.645013392,0.737557352,-0.026540507,0.643426538,0.714321852,-0.058743421,0.645655215,0.701460481,-0.046123322,0.642545342,0.734674871,-0.063900515,0.657588184,0.743358135,-0.028432975,0.656691134,0.724426568,-0.057490375,0.659319222,0.716394305,-0.04732627,0.654403925,0.741802931,-0.062889807
draw,0.654206038,0.838670909,-3.26E-05,0.630706012,0.820203841,-0.009894907,0.614044785,0.788958848,-0.019349076,0.613783598,0.756197989,-0.029224899,0.625397801,0.741773307,-0.0381376,0.620003641,0.730796516,-0.001197746,0.605689287,0.644917369,-0.012058051,0.610269725,0.676920354,-0.006288271,0.604460955,0.616363943,-0.017139325,0.633572638,0.72874397,-0.005922485,0.625770867,0.712663054,-0.036581419,0.627065718,0.68539542,-0.023591539,0.628201008,0.737960577,-0.04023366,0.64680469,0.731265903,-0.011664988,0.639148772,0.719035387,-0.033001162,0.642683685,0.692914069,-0.024497503,0.640179515,0.743854702,-0.033865303,0.661544383,0.739406466,-0.019129161,0.655282438,0.721090436,-0.034733605,0.660082459,0.708074212,-0.02929098,0.653739035,0.739257336,-0.036164582
draw,0.652579129,0.807209015,-1.54E-05,0.63512814,0.802684009,-0.014900138,0.622478902,0.783673346,-0.026146524,0.622289836,0.761158943,-0.036229473,0.63107878,0.744186282,-0.045957953,0.624871433,0.736019731,-0.009460676,0.612834156,0.672144175,-0.028955674,0.617452621,0.700326443,-0.018714068,0.610100329,0.648894906,-0.037062362,0.63700819,0.728899002,-0.010968938,0.634700239,0.709688365,-0.037196234,0.634735346,0.692076981,-0.026820492,0.63493675,0.732775211,-0.039322242,0.649416685,0.729866803,-0.01467002,0.647907138,0.714888632,-0.036225021,0.64913547,0.695914507,-0.028404364,0.647002578,0.736969292,-0.036514085,0.66229707,0.736840069,-0.019179877,0.660266995,0.72303319,-0.038854003,0.6634112,0.712773919,-0.033272561,0.657414913,0.74131012,-0.039354824
draw,0.658336103,0.841745138,-2.48E-05,0.633923471,0.823014677,-0.014478852,0.619907856,0.787845731,-0.023044325,0.622393847,0.75304544,-0.030884242,0.632516146,0.736644626,-0.036777183,0.624634027,0.732545674,-0.000258252,0.610518992,0.647215307,-0.009334497,0.615169883,0.679227948,-0.004627797,0.608792126,0.617963314,-0.013775617,0.638202071,0.730129778,-0.001991481,0.632764459,0.71452564,-0.031990852,0.633268893,0.687241793,-0.01881743,0.634909809,0.739152431,-0.035307556,0.651160657,0.732000411,-0.005584328,0.645215809,0.719068706,-0.03063773,0.648044646,0.692837834,-0.02020161,0.646124244,0.744265437,-0.031504001,0.665836573,0.739899039,-0.011176489,0.660852313,0.715974391,-0.029884683,0.66542691,0.706159592,-0.023145268,0.658847511,0.733400941,-0.03155883
draw,0.657079756,0.806365013,-2.05E-05,0.640130401,0.804534853,-0.019632237,0.627802372,0.783159077,-0.032746684,0.629351556,0.759563744,-0.043381955,0.638124883,0.744516313,-0.052364372,0.629525065,0.73314476,-0.016568165,0.617541075,0.663497806,-0.039818868,0.621438324,0.694945455,-0.028533239,0.616375089,0.637689888,-0.048825171,0.64178884,0.726986885,-0.01688318,0.640964925,0.706950784,-0.047671575,0.64034903,0.69135505,-0.036110498,0.640805781,0.727780998,-0.051685449,0.654481173,0.729162931,-0.019377744,0.65452224,0.714409351,-0.046478551,0.655365348,0.695779562,-0.037502635,0.653128028,0.736559808,-0.046858434,0.667425394,0.737409532,-0.023206387,0.667099714,0.723033011,-0.046665348,0.669718444,0.712492108,-0.040134486,0.663716197,0.741050065,-0.047698144
draw,0.66333884,0.842017889,-2.14E-05,0.638790548,0.82114923,-0.014308092,0.625494361,0.783478737,-0.021967286,0.628373623,0.745625198,-0.028822314,0.637863517,0.725874543,-0.033168331,0.629403174,0.732743859,0.002917544,0.615114033,0.648635447,-0.00403159,0.62013638,0.680722296,-0.000710706,0.61331141,0.619945288,-0.007238106,0.642833471,0.729881406,0.001739842,0.636819184,0.712262094,-0.025898812,0.6381405,0.685916722,-0.013388946,0.639025688,0.737147987,-0.029081438,0.655850649,0.73175478,-0.001366164,0.649765015,0.7195158,-0.027281027,0.653226018,0.69304359,-0.01649436,0.6510939,0.745281696,-0.028868942,0.670549154,0.739399254,-0.006542177,0.665314972,0.71488744,-0.025556272,0.670235753,0.70592767,-0.018515332,0.663429499,0.732306182,-0.027646583
draw,0.667504847,0.84090817,-2.68E-05,0.643929303,0.821108043,-0.01837763,0.632120311,0.783845544,-0.028320536,0.635719538,0.74768734,-0.036898017,0.645007849,0.728415608,-0.043120146,0.633637965,0.729143739,0.000279983,0.620570123,0.646948993,-0.007352116,0.624829948,0.678765655,-0.003681338,0.619390428,0.61776638,-0.010774598,0.647459626,0.726400435,0.000492524,0.643601298,0.710292339,-0.027903801,0.643954337,0.682219267,-0.015468338,0.645100474,0.735162079,-0.029614497,0.660676837,0.729384959,-0.001567691,0.655633986,0.717273057,-0.028304901,0.659037471,0.689057469,-0.01702919,0.656235933,0.743930817,-0.029044464,0.674675167,0.738749862,-0.006323387,0.669749498,0.715560555,-0.02593505,0.674601078,0.705304146,-0.018360952,0.667632997,0.734008193,-0.027419252
draw,0.666486263,0.82513392,-1.82E-05,0.646224082,0.814047098,-0.018891331,0.635571241,0.783149838,-0.028373115,0.641880691,0.74951601,-0.035713278,0.650241315,0.729923606,-0.042278133,0.637975991,0.741845429,-0.007409832,0.628657639,0.682456136,-0.030913545,0.631934702,0.709567547,-0.018657608,0.626047194,0.660328984,-0.0394933,0.650865436,0.732576787,-0.006558997,0.645475209,0.696073234,-0.038049471,0.647777975,0.697868526,-0.023391273,0.645030856,0.706947029,-0.044610452,0.663841903,0.733084619,-0.008135701,0.660324275,0.711116672,-0.040131789,0.66306293,0.696655273,-0.02579497,0.660204709,0.735298216,-0.04382943,0.678067803,0.742569864,-0.011301671,0.672751606,0.720086992,-0.040994804,0.677269399,0.715796053,-0.029974343,0.670799136,0.736312509,-0.04488444
draw,0.671898127,0.838615179,-1.92E-05,0.64799124,0.817954421,-0.019968733,0.636930108,0.780472338,-0.029112477,0.639146566,0.742967725,-0.036908083,0.645562291,0.71933794,-0.043280847,0.636687338,0.727842033,-0.000256917,0.623995841,0.646052599,-0.006777528,0.628081083,0.677883327,-0.003886654,0.622389317,0.616956711,-0.009399393,0.650147974,0.725758493,0.001553086,0.649433315,0.708468914,-0.02959398,0.648588121,0.681229949,-0.014873112,0.650593758,0.733657837,-0.033071253,0.66291678,0.728282094,0.001053138,0.660084248,0.716402292,-0.028591057,0.662052214,0.68900919,-0.015930926,0.660513341,0.743346512,-0.03067122,0.676632762,0.736138999,-0.002095917,0.673026741,0.711636662,-0.023687197,0.676893055,0.703397334,-0.014659244,0.670583487,0.729007244,-0.026171563
draw,0.674314439,0.839396358,-1.98E-05,0.651818454,0.821932554,-0.018043485,0.640700579,0.78682965,-0.02860531,0.644697547,0.752306342,-0.037718024,0.651924253,0.732389271,-0.044529181,0.640357137,0.731557429,-0.004508251,0.626710176,0.645944118,-0.013622268,0.631131828,0.678594768,-0.009598495,0.625231504,0.617367268,-0.017640859,0.653849423,0.729167104,-0.004739255,0.649457097,0.715774,-0.034806937,0.64952445,0.685674965,-0.021616178,0.650254607,0.742244124,-0.038180802,0.666845322,0.730952621,-0.006804594,0.661429107,0.72086072,-0.03437905,0.663977444,0.690653086,-0.023731224,0.662096441,0.748397112,-0.035393655,0.681037664,0.737963796,-0.011517193,0.675300956,0.713140786,-0.031053955,0.679836273,0.701796353,-0.024164455,0.673340857,0.732680202,-0.032190405
draw,0.671456397,0.814963639,-9.27E-07,0.654566169,0.812631786,-0.02550696,0.64493382,0.791147888,-0.039557468,0.648940384,0.764702678,-0.04983243,0.655102015,0.743465483,-0.060088411,0.643122375,0.7462008,-0.023956681,0.633476555,0.687184572,-0.051360156,0.637132585,0.716079533,-0.037012085,0.63051331,0.662222862,-0.06364911,0.655712128,0.735623837,-0.020092335,0.654079676,0.705723822,-0.053896934,0.653711617,0.699419498,-0.039057188,0.654289365,0.721126497,-0.062030762,0.66806668,0.733984947,-0.018216264,0.667776346,0.714448571,-0.04750986,0.668579817,0.698558807,-0.03679901,0.667346179,0.737840772,-0.049351383,0.680738151,0.739028454,-0.018738562,0.679155111,0.719085574,-0.046222381,0.681749046,0.711193621,-0.038058653,0.676997244,0.738027871,-0.047921926
draw,0.676459372,0.840662301,-2.59E-05,0.654578388,0.822330296,-0.018152205,0.644096673,0.786591053,-0.028661042,0.647005677,0.750202179,-0.038118564,0.652647376,0.728376091,-0.046119597,0.642417192,0.732711613,-0.004774522,0.628579557,0.646737516,-0.013967363,0.633335829,0.679616094,-0.009777394,0.626750052,0.617830694,-0.01758576,0.655824482,0.729871333,-0.003943038,0.652041674,0.717344522,-0.033256818,0.651473701,0.687888801,-0.020313067,0.653550804,0.741059482,-0.036074471,0.668786883,0.730417728,-0.004922893,0.663637817,0.7208004,-0.029936472,0.665496588,0.691314042,-0.020083163,0.665119052,0.746310651,-0.030834198,0.682952404,0.735887289,-0.008635927,0.676752687,0.712076902,-0.025986144,0.68083787,0.700035393,-0.019309916,0.675614655,0.731224477,-0.0270772
draw,0.678331614,0.810664058,-6.25E-06,0.661931694,0.808395624,-0.02379222,0.651230752,0.786864519,-0.038159244,0.655231416,0.763750732,-0.049312338,0.663882017,0.747697473,-0.059172507,0.64798063,0.737512529,-0.022351043,0.637332141,0.672938824,-0.048688907,0.640960038,0.702949524,-0.035646919,0.634664714,0.647806525,-0.058469042,0.660980046,0.728805661,-0.020633796,0.661220193,0.701390922,-0.056708276,0.659930408,0.695021927,-0.041282885,0.661295831,0.717037737,-0.064454548,0.673749328,0.728793681,-0.021048095,0.676372468,0.714380503,-0.050302856,0.675777972,0.697882056,-0.039379753,0.675399721,0.736854851,-0.052486416,0.686260223,0.73603195,-0.023537591,0.686755002,0.722970843,-0.049986426,0.688495874,0.712762117,-0.041755412,0.684071243,0.742450655,-0.052304789
draw,0.681024611,0.842218161,-2.27E-05,0.659302175,0.822408378,-0.017324019,0.648934066,0.786008894,-0.027632196,0.655835748,0.752324045,-0.03635335,0.665159881,0.738092184,-0.041532081,0.648227096,0.732930779,-0.005042175,0.633499801,0.645500302,-0.01642935,0.638656378,0.678709328,-0.011844518,0.631659448,0.617755473,-0.020219196,0.661933243,0.730244994,-0.00597258,0.658607304,0.717548668,-0.034390263,0.658141911,0.687137723,-0.023818672,0.659974396,0.742310703,-0.034858309,0.675231755,0.731878638,-0.009097083,0.670548499,0.722132921,-0.034485858,0.672663927,0.691894829,-0.026285505,0.671753049,0.747331738,-0.033083688,0.689291656,0.739360929,-0.01475824,0.683937907,0.715031505,-0.032305595,0.688138306,0.70215708,-0.027173409,0.682634234,0.734158218,-0.031838041
draw,0.681071818,0.806897402,-1.92E-05,0.664564371,0.801541567,-0.022104975,0.653885186,0.7800861,-0.037434734,0.659578204,0.756889462,-0.049615774,0.671122551,0.742039084,-0.05991831,0.652692199,0.728721917,-0.017627545,0.641297519,0.667767644,-0.04213769,0.646023631,0.694446623,-0.030751918,0.638362527,0.646220505,-0.050649334,0.665096104,0.721002758,-0.017083878,0.667634189,0.707542837,-0.051189777,0.666286528,0.687804937,-0.038237505,0.667488635,0.729604304,-0.054461863,0.677763343,0.721532226,-0.018694364,0.679865003,0.714260519,-0.045461942,0.680513978,0.690969467,-0.03659239,0.678522527,0.737609506,-0.044806853,0.69050163,0.72918731,-0.022166975,0.690984488,0.719759345,-0.04430702,0.693503439,0.70524013,-0.038694076,0.688071251,0.740118563,-0.043803263
draw,0.685386658,0.840101957,-2.03E-05,0.664204955,0.818634391,-0.018089827,0.655074835,0.779643834,-0.026192848,0.660916746,0.742804766,-0.0329592,0.668864906,0.724774063,-0.036852658,0.653316021,0.728499949,0.001503896,0.639695227,0.643955588,-0.004793534,0.644384086,0.675763309,-0.002870583,0.637892842,0.61679554,-0.006292818,0.666392505,0.726065099,0.001646235,0.663607359,0.715750754,-0.025723521,0.663089395,0.684336722,-0.014279529,0.664997339,0.741215169,-0.026322939,0.679372132,0.727948427,-0.000655921,0.67559284,0.719331443,-0.0277924,0.677681804,0.688785315,-0.017756445,0.676652312,0.745474875,-0.027147962,0.693556845,0.735795736,-0.005622037,0.689210415,0.710740447,-0.024423253,0.693349123,0.699044883,-0.018317213,0.68751204,0.730207145,-0.024255881
draw,0.689110816,0.839583576,-2.35E-05,0.667722404,0.817794025,-0.020446654,0.659843028,0.779128492,-0.028340435,0.666374207,0.742528796,-0.03484749,0.673448503,0.722365081,-0.038625874,0.656539202,0.727789283,0.001795193,0.645105124,0.643472135,-0.000995116,0.649071097,0.675811172,5.04E-05,0.643292427,0.615172505,-0.002656821,0.670101643,0.725332737,0.003900568,0.668523192,0.71329236,-0.024765657,0.667810142,0.684021115,-0.010345398,0.669015706,0.738900661,-0.028656429,0.683061481,0.726942897,0.00376053,0.680014193,0.716898918,-0.026515113,0.68203187,0.687765539,-0.013264481,0.680225432,0.744778216,-0.028540039,0.697108209,0.733743489,0.000942699,0.693341374,0.707439244,-0.02015538,0.697218239,0.696996748,-0.011803974,0.691186011,0.727421045,-0.02156388
draw,0.688621938,0.81587255,-8.83E-06,0.672073305,0.809363484,-0.022110283,0.662593901,0.78171289,-0.032698873,0.668999434,0.752308846,-0.040818572,0.678521514,0.733789325,-0.047724981,0.661538661,0.735678375,-0.009237493,0.649766028,0.668958604,-0.030787237,0.654515147,0.699469566,-0.01953765,0.646475554,0.643404365,-0.039604373,0.674500465,0.727113247,-0.007528154,0.674045205,0.70131731,-0.035875391,0.673542559,0.687360287,-0.024173303,0.674195409,0.723483503,-0.038439676,0.687306762,0.727802873,-0.009056953,0.687731922,0.706559539,-0.035970096,0.688079357,0.688390017,-0.026104677,0.687594593,0.731803477,-0.036048695,0.700532138,0.73511827,-0.012841014,0.700072527,0.712883711,-0.035310198,0.702498436,0.704448223,-0.029832672,0.698280334,0.733343184,-0.034459427
draw,0.692542136,0.838000715,-2.45E-05,0.672138214,0.818237185,-0.023514345,0.664243937,0.780145526,-0.034931831,0.668804824,0.742821693,-0.044503707,0.674383104,0.7205199,-0.052137826,0.660538197,0.726799965,-0.004965698,0.648680151,0.641588807,-0.01309617,0.652720928,0.67433989,-0.009904297,0.646655858,0.613342166,-0.015842982,0.674399137,0.724532127,-0.00208857,0.674235165,0.712842643,-0.033198271,0.672822177,0.683063567,-0.01924767,0.67454195,0.73779732,-0.035451096,0.687417269,0.726495206,-0.001650573,0.685398221,0.715679884,-0.031508338,0.686556041,0.687014878,-0.019578412,0.685793161,0.74214679,-0.032332398,0.70112431,0.733956337,-0.004018421,0.697975159,0.708672285,-0.026017662,0.701314867,0.697973132,-0.017510744,0.696149826,0.728138804,-0.027795641
draw,0.697254956,0.83711642,-2.17E-05,0.675639451,0.813970685,-0.017957482,0.667099714,0.775919378,-0.025345678,0.675170064,0.74096626,-0.031391755,0.685463786,0.725912988,-0.034109637,0.664286196,0.725169897,0.003106989,0.651663899,0.642093897,-0.005471519,0.655721962,0.673823416,-0.001850376,0.650139689,0.61519587,-0.008806725,0.678112686,0.722114921,0.003399073,0.675281286,0.713821352,-0.026829828,0.674897373,0.682800293,-0.013145085,0.67604965,0.740070522,-0.028926166,0.691461742,0.724050999,0.001205714,0.687466145,0.715766609,-0.027116861,0.690011799,0.686018109,-0.015932137,0.688051224,0.742778778,-0.027321853,0.70559305,0.732321441,-0.003701556,0.700863481,0.708140612,-0.024052478,0.70517683,0.696847796,-0.016487915,0.699219346,0.728178442,-0.024443801
draw,0.699079871,0.80058372,-7.36E-06,0.68270427,0.798695743,-0.022003088,0.673886716,0.780744791,-0.03624953,0.677327037,0.759570122,-0.048389304,0.684182763,0.74208343,-0.059721932,0.66847223,0.727089822,-0.017474042,0.657614768,0.666018784,-0.03939534,0.661429226,0.69414866,-0.027232161,0.655205309,0.642601609,-0.050675403,0.681302369,0.718640029,-0.015239783,0.682254553,0.701274574,-0.044388086,0.680649042,0.683960676,-0.031882472,0.682707429,0.724737167,-0.048450783,0.693746865,0.719679177,-0.015564962,0.695224345,0.704033434,-0.039051075,0.694887817,0.685491621,-0.030253449,0.694515109,0.726391196,-0.040956762,0.706490755,0.726484179,-0.01807081,0.707015932,0.709772229,-0.039635617,0.708835065,0.700395703,-0.03286574,0.70482564,0.727641582,-0.040793836
draw,0.699559093,0.835371852,-2.08E-05,0.678065777,0.811611116,-0.019527387,0.669759274,0.774777591,-0.029063979,0.67776078,0.740394235,-0.037001122,0.686942041,0.723538637,-0.041957445,0.667499244,0.723702312,-0.001052904,0.654111147,0.640715778,-0.010860394,0.658726394,0.672164202,-0.006719911,0.651955366,0.613659084,-0.014361626,0.681548178,0.720526338,-0.000343452,0.678881407,0.711978257,-0.033592228,0.677547991,0.680499196,-0.018849889,0.680804491,0.738052905,-0.036092002,0.694946289,0.721663237,-0.002275044,0.691078365,0.711904049,-0.030883845,0.692833722,0.682847917,-0.019491347,0.692456722,0.738695681,-0.031604622,0.709214926,0.728939354,-0.006681642,0.704687238,0.704019606,-0.028312134,0.708624959,0.693470299,-0.019914525,0.703432024,0.723652899,-0.029535681
draw,0.703831255,0.797480583,-9.20E-07,0.687722921,0.796818733,-0.025490785,0.67892617,0.780271113,-0.041340154,0.679498374,0.760497987,-0.05410438,0.684617221,0.742817104,-0.06627275,0.674462557,0.723636687,-0.02200727,0.661776543,0.657427073,-0.04182684,0.666338444,0.687194645,-0.031635337,0.658993423,0.632827818,-0.050257273,0.687126815,0.715777338,-0.018087603,0.691040277,0.692370653,-0.048548419,0.68736738,0.677087009,-0.035441574,0.692169785,0.713936269,-0.053326596,0.699460745,0.715629458,-0.016422143,0.703568935,0.697253108,-0.041841127,0.701579273,0.679783165,-0.031721476,0.703136384,0.720725894,-0.04453646,0.711523712,0.720925629,-0.016949493,0.71443063,0.703849316,-0.04038069,0.714520514,0.693760753,-0.031861633,0.712654412,0.72335273,-0.043437351
draw,0.705903172,0.834560037,-2.50E-05,0.684094131,0.811381221,-0.021880131,0.676221848,0.7752648,-0.030067215,0.68228519,0.740854442,-0.036553383,0.689723253,0.721253276,-0.040533483,0.673798144,0.721223116,0.002872279,0.660403132,0.641988933,-0.000284128,0.664683461,0.672445476,0.001539074,0.657798827,0.614907444,-0.002328628,0.687977314,0.718993366,0.006171182,0.690415204,0.698767066,-0.02661337,0.687432528,0.675815225,-0.008997813,0.691405118,0.721366107,-0.030990662,0.701148629,0.721572936,0.006831056,0.70269084,0.703540623,-0.024016993,0.701516032,0.681419313,-0.008254404,0.703506947,0.728149116,-0.027502909,0.714761019,0.729803443,0.005030387,0.714675605,0.701458633,-0.018699743,0.716386199,0.696534514,-0.007133947,0.713037491,0.717208624,-0.022943066
draw,0.709691823,0.829429269,-2.03E-05,0.688754857,0.807743847,-0.025787843,0.682037473,0.770411253,-0.034820154,0.690644026,0.735210598,-0.041005459,0.699543536,0.717819273,-0.04440102,0.679101706,0.717425168,-0.001329102,0.666401505,0.637213588,-0.010586055,0.670026243,0.667856276,-0.006432273,0.664327919,0.610830665,-0.013171086,0.693487167,0.714107871,0.003844709,0.698548377,0.696019053,-0.03145228,0.694218636,0.670359552,-0.013934215,0.699871838,0.721429586,-0.034454715,0.70674026,0.71592319,0.005789615,0.710696042,0.699228883,-0.02675515,0.708692908,0.675826669,-0.011602319,0.711818039,0.72505492,-0.028845316,0.720095992,0.72429949,0.00512604,0.722103596,0.698901534,-0.021702213,0.723106742,0.691435456,-0.009737653,0.720860004,0.716831326,-0.02568252
draw,0.712492883,0.827107251,-2.67E-05,0.692768991,0.803490102,-0.022085577,0.685439467,0.768770456,-0.032598794,0.694673955,0.736936748,-0.041084789,0.704109251,0.723219931,-0.046524789,0.682389438,0.717123091,-0.004177008,0.668341994,0.635124326,-0.014667017,0.672765493,0.666670382,-0.009756074,0.665490687,0.607344031,-0.019021884,0.696573377,0.714028358,-0.002797115,0.697187006,0.699887693,-0.03775673,0.694059432,0.673044145,-0.021462992,0.698846459,0.725234449,-0.041250739,0.710251927,0.715944171,-0.00384272,0.710334003,0.700054586,-0.033943519,0.709655702,0.677377582,-0.021207292,0.711289048,0.725045085,-0.035717908,0.72454989,0.723759711,-0.007133046,0.724349022,0.693750203,-0.030956928,0.726348758,0.68880856,-0.02145843,0.723034739,0.711005688,-0.033381488
draw,0.714805901,0.826055229,-2.22E-05,0.695233464,0.802047133,-0.023544725,0.688612878,0.767520785,-0.034384515,0.698129773,0.736620486,-0.04301428,0.708333313,0.724286079,-0.049151964,0.684984505,0.715592325,-0.003938631,0.671589196,0.634332597,-0.017460069,0.675438166,0.665874183,-0.011307593,0.668936789,0.607005179,-0.022578252,0.699234843,0.713107944,-0.001108705,0.702553689,0.699923575,-0.038223952,0.697793901,0.672237873,-0.0218801,0.704666615,0.724857509,-0.03987715,0.712790966,0.715187132,-0.001133033,0.715098381,0.699950218,-0.031897657,0.71307832,0.676985204,-0.019785637,0.716615796,0.724027932,-0.031931389,0.726553977,0.723091841,-0.003569862,0.728260517,0.695266783,-0.027656332,0.729052842,0.689189851,-0.018010587,0.727543533,0.7121526,-0.029097278
draw,0.719395697,0.825740576,-1.16E-05,0.700249672,0.803158998,-0.026279211,0.695522189,0.766697764,-0.036475502,0.705380619,0.734467566,-0.043849677,0.714259982,0.718180716,-0.048563123,0.690529048,0.714116156,-0.004966409,0.679127395,0.631546617,-0.015878489,0.682456791,0.663588524,-0.010921318,0.677107334,0.604443669,-0.019459134,0.704892576,0.712522984,-0.000607721,0.71053493,0.69556874,-0.035280421,0.707310259,0.67079407,-0.018216345,0.710213959,0.719419718,-0.03856748,0.718383551,0.715406835,0.000936712,0.72271663,0.698505282,-0.032223962,0.72148037,0.676599443,-0.017462537,0.722277701,0.722735167,-0.034184918,0.731797874,0.724101722,-0.000346393,0.734520197,0.697736919,-0.026541216,0.735921323,0.691579998,-0.015374198,0.732099652,0.714191258,-0.030233411
